"PAIS","COD_SKU","FAMILY","MODEL_NAME","BRAND","TIER","STATUS"
NI,3416,HONOR 90 5G,HONOR 90 VERDE ESMERALDA 512GB,HONOR,HIGH,ACTIVE
NI,2179,IPHONE 7 128GB LTE,IPHONE 7 JET BLACK 128GB LTE,APPLE,ULTRA HIGH,OBSOLETE
NI,2337,IPHONE 6 32GB LTE,KIT IPHONE 6 SPACE GRAY 32GB LTE,APPLE,ULTRA HIGH,OBSOLETE
NI,2482,SAMSUNG GALAXY S9 DS 128GB LTE,SAMSUNG GALAXY S9 GRAY DS LTE,SAMSUNG,ULTRA HIGH,OBSOLETE
NI,2483,SAMSUNG GALAXY S9 DS 128GB LTE,SAMSUNG GALAXY S9 PLUS  BLACK DS LTE,SAMSUNG,ULTRA HIGH,OBSOLETE
NI,2653,HUAWEI MATE 10 PRO LTE,HUAWEI MATE 10 PRO GRAY  D.L.,HUAWEI,ULTRA HIGH,OBSOLETE
NI,1957,SAMSUNG J1 ACE 8GB LTE,KIT SAMSUNG J1 ACE 8GB BLACK LTE,SAMSUNG,FEATURE PHONE,OBSOLETE
NI,1960,YEZZ FC10,YEZZ FC10 BLUE,YEZZ,FEATURE PHONE,OBSOLETE
NI,1961,YEZZ FC10,YEZZ FC10 GREEN,YEZZ,FEATURE PHONE,OBSOLETE
NI,1963,YEZZ FC10,YEZZ FC10 WHITE,YEZZ,FEATURE PHONE,OBSOLETE
NI,1964,SAMSUNG GALAXY A5 LTE,SAMSUNG GALAXY A5 BLACK LTE,SAMSUNG,HIGH,OBSOLETE
NI,1969,SAMSUNG J1 ACE 8GB LTE,KIT SAMSUNG J1 ACE 8GB WHITE LTE,SAMSUNG,FEATURE PHONE,OBSOLETE
NI,1971,SAMSUNG J2 ACE 8GB LTE,SAMSUNG J2 ACE 8GB WHITE LTE,SAMSUNG,FEATURE PHONE,OBSOLETE
NI,1983,BMOBILE AX810,KIT BMOBILE AX810 BLACK,BMOBILE,FEATURE PHONE,OBSOLETE
NI,1993,YEZZ ANDY 4E,YEZZ ANDY 4E DS BLACK,YEZZ,FEATURE PHONE,OBSOLETE
NI,1996,NEXUS GO190,NEXUS GO190,NEXUS,FEATURE PHONE,OBSOLETE
NI,2001,NEXUS GO178,NEXUS GO178 DARK BLUE/BLACK,NEXUS,FEATURE PHONE,OBSOLETE
NI,2020,SAMSUNG GALAXY S7 32GB LTE,SAMSUNG GALAXY S7 SILVER 32GB LTE,SAMSUNG,FLAGSHIP,OBSOLETE
NI,2095,SAMSUNG J1 ACE 8GB LTE,SAMSUNG J1 ACE 8GB BLUE LTE,SAMSUNG,FEATURE PHONE,OBSOLETE
NI,2104,MTT M14,M14 BLACK/BLUE,MTT,FEATURE PHONE,OBSOLETE
NI,2940,BMOBILE AX1078,KIT BMOBILE AX1078 BLUE,BMOBILE,ENTRY,OBSOLETE
NI,2914,,SMOOTH CHAT 3G 512MB BLACK,SMOOTH,FEATURE PHONE,OBSOLETE
NI,2926,BMOBILE K383,BMOBILE K383 BLACK,BMOBILE,FEATURE PHONE,OBSOLETE
NI,2907,,KIT SAMSUNG GALAXY A10S BLACK SINGLE SIM,SAMSUNG,MID,OBSOLETE
NI,2755,IPHONE 11 64GB,IPHONE 11 64GB BLACK,APPLE,ULTRA HIGH,OBSOLETE
NI,2770,,Samsung Galaxy A20s 3+32GB Black,SAMSUNG,MID,OBSOLETE
NI,2771,,KIT SAMSUNG GALAXY A10S BLACK,SAMSUNG,MID,OBSOLETE
NI,2788,BOLD F1 3G,BOLD F1-3G BLACK,BLU,FEATURE PHONE,OBSOLETE
NI,2791,BOLD F1 2G,BOLD F1 2G BLACK,BLU,FEATURE PHONE,OBSOLETE
NI,2797,SAMSUNG GALAXY A51,SAMSUNG GALAXY A51 BLACK,SAMSUNG,HIGH,OBSOLETE
NI,2801,BMOBILE AX1080,BMOBILE AX1080 BLACK,BMOBILE,ENTRY,OBSOLETE
NI,2803,,KIT BMOBILE AX1080 BLACK,BMOBILE,ENTRY,OBSOLETE
NI,2833,SMOOTH SNAP,SMOOTH SNAP 2G BLACK,SMOOTH,FEATURE PHONE,EOL
NI,2837,SMOOTH SNAP,SMOOTH SNAP 2G BLUE,SMOOTH,FEATURE PHONE,EOL
NI,2843,,SMTPH SMS A10S SM-A107M  32GB RED,SAMSUNG,MID,OBSOLETE
NI,2848,SAMSUNG GALAXY S20+,SAMSUNG GALAXY S20+ BLACK,SAMSUNG,FLAGSHIP,OBSOLETE
NI,2851,SMOOTH SNAP,SMOOTH SNAP 2G WHITE,SMOOTH,FEATURE PHONE,EOL
NI,2852,SMOOTH SNAP,SMOOTH SNAP 2G GRAY,SMOOTH,FEATURE PHONE,EOL
NI,2865,IPHONE 11 128GB,IPHONE 11 128GB WHITE,APPLE,ULTRA HIGH,EOL
NI,2867,,KIT SAMSUNG GALAXY A30-S BLACK,SAMSUNG,MID HIGH,OBSOLETE
NI,2870,,KIT SAMSUNG GALAXY A20-S BLACK,SAMSUNG,MID,OBSOLETE
NI,2873,SMOOTH UNO 3G,SMOOTH UNO 3G BLUE DS,SMOOTH,FEATURE PHONE,EOL
NI,2875,SMOOTH UNO 3G,KIT SMOOTH UNO 3G BLUE DS,SMOOTH,FEATURE PHONE,EOL
NI,2908,SMOOTH UNO 3G,SMOOTH UNO 3G SS,SMOOTH,FEATURE PHONE,EOL
NI,2934,BOLD T5 PLUS,BOLD T5 PLUS BLACK,BLU,ENTRY,OBSOLETE
NI,2885,,KIT BOLD T5 PLUS BLUE,BLU,ENTRY,OBSOLETE
NI,2886,BMOBILE AX1075+,BMOBILE AX1075+ BLACK SINGLE SIM,BMOBILE,ENTRY,OBSOLETE
NI,3100,SAMSUNG GALAXY Z FLIP3,SAMSUNG GALAXY Z FLIP3 8 128GB GREEN,SAMSUNG,FLAGSHIP,EOL
NI,2917,,KIT SAMSUNG GALAXY A11 BLUE SINGLE SIM,SAMSUNG,MID,OBSOLETE
NI,2897,,SAMSUNG GALAXY A31 BLACK,SAMSUNG,MID HIGH,OBSOLETE
NI,4031,,SNAP MINI 2 BLACK,SMOOTH,FEATURE PHONE,OBSOLETE
NI,3042,BOLD M6 2021,KIT BOLD M6 2021 BLACK,BLU,LOW,EOL
NI,3101,SAMSUNG GALAXY Z FLIP3,SAMSUNG GALAXY Z FLIP3 8 128GB CREAM,SAMSUNG,FLAGSHIP,EOL
NI,8888,,Realme C3,REALME,MID,OBSOLETE
NI,3108,,Redmi Note 9,XIAOMI,MID HIGH,OBSOLETE
NI,2922,,SMS NOTE 20 ULTRA SM-N985 DS 256GB BLACK,SAMSUNG,FLAGSHIP,OBSOLETE
NI,2937,BMOBILE AX1078,BMOBILE AX1078 BLACK,BMOBILE,ENTRY,OBSOLETE
NI,2944,BLU ZOEY 3G,BLUE ZOY SS,BLU,FEATURE PHONE,EOL
NI,1045,BLACKBERRY 9360,BLACKBERRY 9360,BLACKBERRY,HIGH,OBSOLETE
NI,1047,NOKIA 100,NOKIA 100,NOKIA,FEATURE PHONE,OBSOLETE
NI,1049,HTC STATUS,HTC STATUS,HTC,HIGH,OBSOLETE
NI,1066,TELEFONO IP CISCO SPA504G,TELEFONO IP CISCO SPA504G,,MID LOW,OBSOLETE
NI,1074,AVVIO 265,AVVIO 265,AVVIO,FEATURE PHONE,OBSOLETE
NI,1079,IPHONE 4S 16GB,IPHONE 4S 16GB WHITE,APPLE,ULTRA HIGH,OBSOLETE
NI,1087,IPHONE 4S 32GB ,IPHONE 4S 32GB BLACK,APPLE,ULTRA HIGH,OBSOLETE
NI,1090,VERYKOOL I125,VERYKOOL I125,VERYKOOL,FEATURE PHONE,OBSOLETE
NI,1450,SAMSUNG GALAXY TREND GT-S7560,SAMSUNG GALAXY TREND GT-S7560 WHITE,SAMSUNG,MID HIGH,OBSOLETE
NI,1462,LG L7 II OPTIMUS P714,LG L7 II OPTIMUS P714,LG,HIGH,OBSOLETE
NI,1499,IPHONE 5S 16GB,IPHONE 5S SPACE GRAY 16GB,APPLE,ULTRA HIGH,OBSOLETE
NI,1501,IPHONE 5S 16GB,IPHONE 5S GOLD 16GB,APPLE,ULTRA HIGH,OBSOLETE
NI,1507,IPHONE 5S 16GB DEMO,IPHONE 5S SPACE GRAY 16GB DEMO,APPLE,ULTRA HIGH,OBSOLETE
NI,1512,ALCATEL TRIBE 3035A,ALCATEL TRIBE 3035A,ALCATEL,ENTRY,OBSOLETE
NI,1520,NEXUS GO202,NEXUS GO202 BLACK/BLUE,NEXUS,FEATURE PHONE,OBSOLETE
NI,1528,NEXUS GO177,NEXUS GO177 BLACK/YELLOW,NEXUS,FEATURE PHONE,OBSOLETE
NI,1536,NEXUS GO177,NEXUS GO177 BLACK/YELLOW,NEXUS,FEATURE PHONE,OBSOLETE
NI,1541,NOKIA LUMIA 625,NOKIA LUMIA 625 BLACK,NOKIA,HIGH,OBSOLETE
NI,1553,NEXUS GO950,NEXUS GO950,NEXUS,ENTRY,OBSOLETE
NI,1558,MODULO DE EXPANSION,MODULO DE EXPANSION,,ULTRA HIGH,OBSOLETE
NI,1562,SAMSUNG GALAXY TREND PLUS GT-7580,SAMSUNG GALAXY TREND PLUS GT-7580 BLACK,SAMSUNG,MID HIGH,OBSOLETE
NI,1578,BMOBILE K340,KIT BMOBILE K340,BMOBILE,FEATURE PHONE,OBSOLETE
NI,1617,NEXUS GO177,NEXUS GO177 WHITE/ORANGE,NEXUS,FEATURE PHONE,OBSOLETE
NI,1633,NEXUS GO177,NEXUS GO177 WHITE/LIGTH BLUE,NEXUS,FEATURE PHONE,OBSOLETE
NI,1637,NEXUS GO177,KIT NEXUS GO177 WHITE/YELLOW,NEXUS,FEATURE PHONE,OBSOLETE
NI,1738,NEXUS GO960,NEXUS GO960,NEXUS,ENTRY,OBSOLETE
NI,1856,SAMSUNG GALAXY S6 SM920 32GB LTE,SAMSUNG GALAXY S6 SM920 BLUE 32GB LTE,SAMSUNG,FLAGSHIP,OBSOLETE
NI,1858,ALCATEL IDOL 3 MINI 6039A LTE,ALCATEL IDOL 3 MINI 6039A LTE,ALCATEL,MID,OBSOLETE
NI,1893,NEXUS GO778,NEXUS GO778,NEXUS,ENTRY,OBSOLETE
NI,1896,BMOBILE AX600,BMOBILE AX600 BLACK,BMOBILE,FEATURE PHONE,OBSOLETE
NI,1898,ALCATEL 1052G,ALCATEL 1052G,ALCATEL,FEATURE PHONE,OBSOLETE
NI,1899,ALCATEL 1052G,KIT ALCATEL 1052G,ALCATEL,FEATURE PHONE,OBSOLETE
NI,1901,BMOBILE AX670,BMOBILE AX670,BMOBILE,LOW,OBSOLETE
NI,1903,BMOBILE AX600,KIT BMOBILE AX600 BLACK,BMOBILE,ENTRY,OBSOLETE
NI,1905,SAMSUNG GALAXY J5 8GB LTE,SAMSUNG GALAXY J5 8GB BLACK LTE,SAMSUNG,MID HIGH,OBSOLETE
NI,1913,HUAWEI Y635-LO3 LTE,HUAWEI Y635-LO3 BLACK LTE,HUAWEI,MID HIGH,OBSOLETE
NI,1917,HUAWEI ROUTER B310,HUAWEI ROUTER B310,HUAWEI,LOW,OBSOLETE
NI,1918,TELEFONO DIGITAL,TELEFONO DIGITAL,,ENTRY,OBSOLETE
NI,1919,ALCATEL 5017 PIXI3 4.5 LTE,ALCATEL 5017 PIXI3 4.5 LTE,ALCATEL,LOW,OBSOLETE
NI,1927,HUAWEI P8 LITE LTE,HUAWEI P8 LITE LTE,HUAWEI,MID HIGH,OBSOLETE
NI,1928,HUAWEI P8 LITE LTE,HUAWEI P8 LITE WHITE LTE,HUAWEI,MID HIGH,OBSOLETE
NI,1931,ALCATEL 5017 PIXI3 4.5 LTE,KIT ALCATEL 5017 PIXI3 4.5 LTE,ALCATEL,MID,OBSOLETE
NI,1938,SAMSUNG J1 ACE 8GB LTE,SAMSUNG J1 ACE 8GB BLACK LTE,SAMSUNG,MID,OBSOLETE
NI,6319,HONOR X6A,HONOR X6A PLUS,HONOR,MID,NEW
NI,3436,IPHONE 15 128GB,IPHONE 15 BLUE 128GB,APPLE,ULTRA HIGH,ACTIVE
NI,3440,IPHONE 15 PRO MAX 256GB,IPHONE 15 PRO MAX BLUE 256GB,APPLE,FLAGSHIP,ACTIVE
NI,3433,BLU Z4 MUSIC,BLU Z4 MUSIC BLUE,BLU,FEATURE PHONE,EOL
NI,3431,BLU Z4 MUSIC,BLU Z4 MUSIC BLACK/BLUE,BLU,FEATURE PHONE,EOL
NI,3438,IPHONE 15 256GB,IPHONE 15 BLUE 256GB,APPLE,FLAGSHIP,ACTIVE
NI,3439,IPHONE 15 PRO MAX 256GB,IPHONE 15 PRO MAX BLACK 256GB,APPLE,FLAGSHIP,ACTIVE
NI,3448,SAMSUNG GALAXY S24 ULTRA,SAMSUNG G S24 ULTRA TITAN BLACK DS 512GB,SAMSUNG,FLAGSHIP,ACTIVE
NI,3379,IPAD PRO 11 GRAY,IPAD PRO 11 GRAY,APPLE,TABLET,EOL
NI,3011,NOKIA 1.4,NOKIA 1.4 GRAY,NOKIA,MID LOW,EOL
NI,3447,SAMSUNG GALAXY S24,SAMSUNG G S24 ONYX BLACK DS 256GB,SAMSUNG,ULTRA HIGH,ACTIVE
NI,2976,ZTE BLADE A5 2020,ZTE BLADE A5 BLUE 2020,ZTE,MID LOW,EOL
NI,1232,NOKIA 311,NOKIA 311,NOKIA,MID LOW,OBSOLETE
NI,1511,ALCATEL 4010A TPOP,ALCATEL 4010A TPOP,ALCATEL,MID LOW,OBSOLETE
NI,1712,NA,ALCATEL 4033A,ALCATEL,MID LOW,OBSOLETE
NI,1785,ALCATEL 5042 POP2 LTE,ALCATEL 5042 POP2 LTE,ALCATEL,MID LOW,OBSOLETE
NI,2737,LG K40S,K40s,LG,MID LOW,OBSOLETE
NI,2760,,KIT NOKIA 6 BLUE,NOKIA,MID LOW,OBSOLETE
NI,2804,,SAMSUNG GALAXY A01 BLACK,SAMSUNG,MID LOW,OBSOLETE
NI,2836,,KIT NOKIA 4.2 BLACK,NOKIA,MID LOW,OBSOLETE
NI,2326,SAMSUNG GALAXY J2 PRIME DS LTE,SAMSUNG GALAXY J2 PRIME BLACK DS LTE,SAMSUNG,MID LOW,OBSOLETE
NI,2328,SAMSUNG GALAXY J2 PRIME DS LTE,SAMSUNG GALAXY J2 PRIME SILVER DS LTE,SAMSUNG,MID LOW,OBSOLETE
NI,2329,SAMSUNG GALAXY J2 PRIME DS LTE,KIT SAMSUNG GALAX J2 PRIME SILVER DS LTE,SAMSUNG,MID LOW,OBSOLETE
NI,2404,HUAWEI Y5 LITE 2017,KIT HUAWEI Y5 LITE 2017 GRAY LTE,HUAWEI,MID LOW,OBSOLETE
NI,3305,ZTE BLADE A72,KIT ZTE BLADE A72 GRAY,ZTE,MID LOW,EOL
NI,3364,SAMSUNG GALAXY A04E,KIT SAMSUNG A04E BLACK,SAMSUNG,MID LOW,EOL
NI,6300,,ZTE BLADE V40 DESIGN,ZTE,MID LOW,NEW
NI,6354,TECNO SPARK 20C,TECNO SPARK 20C,TECNO,MID LOW,NEW
NI,2942,,KIT LG K22+ BLACK,LG,MID,EOL
NI,2983,,NOKIA 5.4 TA-1333 128GB BLUE LTE TIN COM 1200000303,NOKIA,MID HIGH,OBSOLETE
NI,6007,,REALME C15,REALME,MID,OBSOLETE
NI,2972,IPHONE 12 128GB,IPHONE 12 PRO PACIFIC BLUE 128GB,APPLE,FLAGSHIP,EOL
NI,3020,,KIT SAMSUNG GALAXY A21S BLACK 128GB,SAMSUNG,MID,OBSOLETE
NI,3032,SMOOTH UNO 3G,SMOOTH UNO 3G RED,SMOOTH,FEATURE PHONE,EOL
NI,3133,IPHONE 13 PRO 128GB,IPHONE 13 PRO 128GB SIERRA BLUE,APPLE,FLAGSHIP,EOL
NI,3146,NOKIA 110,NOKIA 110 BLACK DS,NOKIA,FEATURE PHONE,EOL
NI,3115,BMOBILE BL51,KIT BMOBILE BL51 BLUE DS,BMOBILE,LOW,EOL
NI,3173,BMOBILE K386,BMOBILE K386 BLACK,BMOBILE,FEATURE PHONE,OBSOLETE
NI,3244,BMOBILE K386 SS,BMOBILE K386 SS,BMOBILE,FEATURE PHONE,OBSOLETE
NI,2239,SAMSUNG GALAXY J7 PRIME DS LTE,SAMSUNG GALAXY J7 PRIME WHITE/GOLD LTE,SAMSUNG,MID HIGH,OBSOLETE
NI,2335,SAMSUNG GALAXY J7 PRIME DS LTE,KIT SAMSUNG GALAXY J7 PRIME W./G. DS LTE,SAMSUNG,MID HIGH,OBSOLETE
NI,2346,NA,ALCATEL 5044A U5 GRAY LTE,ALCATEL,LOW,OBSOLETE
NI,2357,LG K8 2017,LG K8 2017 BLACK/BLUE DS LTE,LG,MID,OBSOLETE
NI,2388,SAMSUNG GALAXY S8 64GB LTE,SAMSUNG GALAXY S8 GRAY 64GB DS LTE,SAMSUNG,FLAGSHIP,OBSOLETE
NI,2436,BMOBILE K355 DS,KIT BMOBILE K355 BLUE DS,BMOBILE,FEATURE PHONE,OBSOLETE
NI,2471,SAMSUNG GALAXY J2 PRO DS LTE,KIT SAMSUNG G. J2 PRO BLACK DS LTE,SAMSUNG,MID,OBSOLETE
NI,2473,SAMSUNG GALAXY J2 PRO DS LTE,KIT SAMSUNG G J2 PRO 2018 BLUE S. DS LTE,SAMSUNG,MID,OBSOLETE
NI,2487,SAMSUNG GALAXY A7 2017 LTE,SAMSUNG GALAXY A7 2017 GOLD DS LTE,SAMSUNG,HIGH,OBSOLETE
NI,2489,IPHONE 8 256GB LTE,IPHONE 8 SPACE GRAY 256GB LTE,APPLE,FLAGSHIP,OBSOLETE
NI,2617,ALCATEL 5 SS LTE,ALCATEL 5 5086A BLACK LTE,ALCATEL,MID,OBSOLETE
NI,2622,SAMSUNG GALAXY A8 64GB LTE,SAMSUNG GALAXY A8 2018 GOLD 64GB DS LTE,SAMSUNG,HIGH,OBSOLETE
NI,2662,BMOBILE K372,BMOBILE K372 BLUE DS,BMOBILE,FEATURE PHONE,OBSOLETE
NI,2673,SAMSUNG GALAXY A30,SAMSUNG GALAXY A30 BLUE,SAMSUNG,MID HIGH,OBSOLETE
NI,2758,ZTE A3 LITE,ZTE A3 LITE,ZTE,ENTRY,EOL
NI,2761,,KIT NOKIA 1 PLUS BLUE,NOKIA,LOW,OBSOLETE
NI,2764,,HUAWEI Y9 PRIME 2019 GREEN,HUAWEI,MID HIGH,OBSOLETE
NI,2767,,HUAWEI Y6 2019 BLUE,HUAWEI,MID,OBSOLETE
NI,3434,BLU Z4 MUSIC,KIT BLU Z4 MUSIC BLUE,BLU,FEATURE PHONE,EOL
NI,3432,BLU Z4 MUSIC,KIT BLU Z4 MUSIC BLACK/BLUE,BLU,FEATURE PHONE,EOL
NI,3435,IPHONE 15 128GB,IPHONE 15 BLACK 128GB,APPLE,ULTRA HIGH,ACTIVE
NI,3437,IPHONE 15 256GB,IPHONE 15 BLACK 256GB,APPLE,FLAGSHIP,ACTIVE
NI,3446,SAMSUNG GALAXY A05,SAMSUNG GALAXY A05 SILVER 64GB,SAMSUNG,MID LOW,ACTIVE
NI,3451,SAMSUNG GALAXY A15,SAMSUNG GALAXY A15 LIGHT BLUE 128GB,SAMSUNG,MID,ACTIVE
NI,3453,HONOR 90 5G,HONOR 90 BLUE 512GB,HONOR,HIGH,ACTIVE
NI,3450,SAMSUNG GALAXY S24 PLUS,SAMSUNG G S24 PLUS ONYX BLACK 256GB,SAMSUNG,FLAGSHIP,ACTIVE
NI,3374,NOKIA C32,KIT NOKIA C32 CHARCOAL,NOKIA,MID,ACTIVE
NI,2769,SAMSUNG GALAXY A10S,SAMSUNG GALAXY A10S BLACK,SAMSUNG,MID,OBSOLETE
NI,2773,HUAWEI P30 LITE,HUAWEI P30 LITE SS,HUAWEI,MID HIGH,OBSOLETE
NI,455,ALCATEL E101,ALCATEL E101,ALCATEL,FEATURE PHONE,OBSOLETE
NI,487,NOKIA 1208,NOKIA 1208,NOKIA,FEATURE PHONE,OBSOLETE
NI,548,SAMSUNG F210L,SAMSUNG F210L,SAMSUNG,MID HIGH,OBSOLETE
NI,562,NOKIA E71,NOKIA E71,NOKIA,FEATURE PHONE,OBSOLETE
NI,633,NOKIA 5000D,NOKIA 5000D,NOKIA,FEATURE PHONE,OBSOLETE
NI,691,NOKIA E63,NOKIA E63,NOKIA,FEATURE PHONE,OBSOLETE
NI,700,LG GT360,LG GT360,LG,FEATURE PHONE,OBSOLETE
NI,710,LG GB125A,LG GB125A,LG,FEATURE PHONE,OBSOLETE
NI,720,SONY ERICSSON C903,SONY ERICSSON C903,SONY ERICCSON,MID HIGH,OBSOLETE
NI,730,VERY KOOL I300,VERY KOOL I300,VERYKOOL,FEATURE PHONE,OBSOLETE
NI,734,SONY ERICSSON W395,SONY ERICSSON W395,SONY ERICCSON,FEATURE PHONE,OBSOLETE
NI,743,NOKIA 2330,NOKIA 2330,NOKIA,FEATURE PHONE,OBSOLETE
NI,747,NOKIA N97,NOKIA N97,NOKIA,FEATURE PHONE,OBSOLETE
NI,756,NOKIA 1661,NOKIA 1661,NOKIA,FEATURE PHONE,OBSOLETE
NI,758,BLACKBERRY 8520,BLACKBERRY 8520,BLACKBERRY,FEATURE PHONE,OBSOLETE
NI,760,BMOBILE S160,BMOBILE S160,BMOBILE,FEATURE PHONE,OBSOLETE
NI,3456,HONOR X8B,HONOR X8B 256GB MIDNIGHT BLACK,HONOR,MID HIGH,ACTIVE
NI,3457,HONOR X8B,HONOR X8B 256GB CYAN LAKE,HONOR,MID HIGH,ACTIVE
NI,3458,HONOR X8B,HONOR X8B 256GB SILVER TITANIUM,HONOR,MID HIGH,ACTIVE
NI,3459,INFINIX SMART 8,INFINIX SMART 8 64GB TIMBER BLACK,INFINIX,LOW,EOL
NI,3460,HONOR X6A,HONOR X6A 128GB SILVER DS,HONOR,MID,ACTIVE
NI,3443,BMOBILE K391,BMOBILE K391 SS,BMOBILE,FEATURE PHONE,NEW
NI,3444,BLU Z4 MUSIC,BLU Z4 MUSIC SS,BLU,FEATURE PHONE,NEW
NI,2452,,KIT SWITCHES,,,OBSOLETE
NI,2290,RENTA DE EQ BASICO,RENTA DE EQ BASICO,B2B,B2B,EOL
NI,3441,IPAD PRO 12.9 512GB SPACE GRAY,IPAD PRO 12.9 512GB SPACE GRAY,APPLE,TABLET,EOL
NI,3442,MAGIC KEYBOARD IPAD PRO 12.9 6TG GEN,MAGIC KEYBOARD IPAD PRO 12.9 6TG GEN,APPLE,TABLET,EOL
NI,3455,TCL TAB 11 LTE 4+128GB,TCL TAB 11 LTE 4+128GB,TCL,TABLET,EOL
NI,2800,,SENSOR DE TERMPERATURA,VARIOS,OTHERS,EOL
NI,770,UTSTARCOM GLP 118NI,UTSTARCOM GLP 118NI,UTSTARCOM,FEATURE PHONE,OBSOLETE
NI,790,BLACKBERRY 9700,BLACKBERRY 9700,BLACKBERRY,FEATURE PHONE,OBSOLETE
NI,798,MOTOROLA ZN300,MOTOROLA ZN300,MOTOROLA,FEATURE PHONE,OBSOLETE
NI,800,NOKIA 2730,NOKIA 2730,NOKIA,FEATURE PHONE,OBSOLETE
NI,804,NOKIA 2220,NOKIA 2220,NOKIA,FEATURE PHONE,OBSOLETE
NI,807,SAMSUNG E1086,SAMSUNG E1086,SAMSUNG,FEATURE PHONE,OBSOLETE
NI,810,SAMSUNG S8000,SAMSUNG S8000,SAMSUNG,FEATURE PHONE,OBSOLETE
NI,824,NOKIA 5230,NOKIA 5230,NOKIA,HIGH,OBSOLETE
NI,852,NOKIA 1616,NOKIA 1616,NOKIA,FEATURE PHONE,OBSOLETE
NI,854,LG GM750,LG GM750,LG,FEATURE PHONE,OBSOLETE
NI,862,SAMSUNG GTB3410,SAMSUNG GTB3410,SAMSUNG,FEATURE PHONE,OBSOLETE
NI,864,ALCATEL 208A,ALCATEL 208A,ALCATEL,FEATURE PHONE,OBSOLETE
NI,868,SAMSUNG GTC3510 TV,SAMSUNG GTC3510 TV,SAMSUNG,FEATURE PHONE,OBSOLETE
NI,883,NOKIA 2710,NOKIA 2710,NOKIA,FEATURE PHONE,OBSOLETE
NI,885,NOKIA 7230,NOKIA 7230,NOKIA,FEATURE PHONE,OBSOLETE
NI,887,SAMSUNG GTC3300,SAMSUNG GTC3300,SAMSUNG,FEATURE PHONE,OBSOLETE
NI,891,NOKIA C3,NOKIA C3,NOKIA,FEATURE PHONE,OBSOLETE
NI,899,HUAWEI G2157,HUAWEI G2157,HUAWEI,FEATURE PHONE,OBSOLETE
NI,900,HUAWEI G2157,KIT HUAWEI G2157,HUAWEI,FEATURE PHONE,OBSOLETE
NI,903,VERYKOOL I600,VERYKOOL I600,VERYKOOL,FEATURE PHONE,OBSOLETE
NI,905,BMOBILE K102,BMOBILE K102,BMOBILE,FEATURE PHONE,OBSOLETE
NI,911,ALCATEL 255A,ALCATEL 255A,ALCATEL,FEATURE PHONE,OBSOLETE
NI,915,ALCATEL 980A,ALCATEL 980A,ALCATEL,FEATURE PHONE,OBSOLETE
NI,924,NOKIA C6,NOKIA C6,NOKIA,FEATURE PHONE,OBSOLETE
NI,926,MOTOROLA EX112 STARLING,MOTOROLA EX112 STARLING,MOTOROLA,FEATURE PHONE,OBSOLETE
NI,928,ZTE MOVISTAR URBAN,ZTE MOVISTAR URBAN,ZTE,FEATURE PHONE,OBSOLETE
NI,938,LG P500H,LG P500H,LG,FEATURE PHONE,OBSOLETE
NI,941,SAMSUNG GT-S5250,SAMSUNG GT-S5250,SAMSUNG,FEATURE PHONE,OBSOLETE
NI,946,HTC DESIRE A,HTC DESIRE A,HTC,FEATURE PHONE,OBSOLETE
NI,947,SAMSUNG GT-S3350,SAMSUNG GT-S3350,SAMSUNG,FEATURE PHONE,OBSOLETE
NI,949,LG T300,LG T300,LG,FEATURE PHONE,OBSOLETE
NI,953,NOKIA X3-02,NOKIA X3-02,NOKIA,FEATURE PHONE,OBSOLETE
NI,955,AVVIO 251A,AVVIO 251A,AVVIO,FEATURE PHONE,OBSOLETE
NI,959,AVVIO 410,AVVIO 410,AVVIO,FEATURE PHONE,OBSOLETE
NI,967,VERYKOOL I119,VERYKOOL I119,VERYKOOL,FEATURE PHONE,OBSOLETE
NI,3193,SAMSUNG GALAXY A23,SAMSUNG GALAXY A23 BLACK 128GB,SAMSUNG,MID HIGH,EOL
NI,6236,,NOKIA G11 MAGIC,NOKIA,MID,NEW
NI,6252,,TECNO CAMON 19 PRO,TECNO,MID HIGH,NEW
NI,3272,XIAOMI REDMI A1,XIAOMI REDMI A1 BLACK DS,XIAOMI,LOW,EOL
NI,3410,XIAOMI REDMI NOTE 12 PRO,XIAOMI REDMI NOTE 12 PRO BLACK,XIAOMI,HIGH,EOL
NI,3356,IPHONE 14 256GB,IPHONE 14 256GB PURPLE,APPLE,FLAGSHIP,EOL
NI,3290,SAMSUNG GALAXY S23 ULTRA,SAMSUNG S23 ULTRA PINK LAVENDER 256GB,SAMSUNG,FLAGSHIP,ACTIVE
NI,3286,SAMSUNG GALAXY S23 PLUS,SAMSUNG S23 PLUS PINK LAVENDER 256GB,SAMSUNG,FLAGSHIP,ACTIVE
NI,3288,SAMSUNG GALAXY S23 PLUS,SAMSUNG S23 PLUS GREEN 256GB,SAMSUNG,FLAGSHIP,EOL
NI,3263,SAMSUNG GALAXY Z FOLD4,SAMSUNG GALAXY Z FOLD 4 BEIGE,SAMSUNG,FLAGSHIP,ACTIVE
NI,3423,BMOBILE K391,KIT BMOBILE K391 BLUE DS,BMOBILE,FEATURE PHONE,ACTIVE
NI,3425,BMOBILE K391,KIT BMOBILE K391 ORANGE DS,BMOBILE,FEATURE PHONE,ACTIVE
NI,6323,,ZTE BLADE A72S,ZTE,LOW,NEW
